1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0.310258875389957,0.310258875389957,0.310258875389957,0.310258875389957,0.310258875389957,0.310258875389957,0.310258875389957,0.310258875389957,0.310258875389957,0.310258875389957,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706,0.31025887538995706
0.3142727498693991,0.3075241298078344,0.309277120744841,0.3096967535158683,0.3101206141787384,0.3069524226335064,0.3144633669596616,0.319130804362601,0.3161842913344292,0.3128237233551851,0.3074953555820313,0.3069743148851149,0.30608496119011,0.31599330582259927,0.321910616627126,0.3218670594024873,0.3126458106648503,0.3106343121340946,0.3108331308929417,0.3116641076139306,0.3142216450206119,0.31303697500590016,0.31030098109505655,0.31131410724789715,0.3098890054844958,0.3157793511672537,0.31439426909189966,0.3042108789493611,0.3191466271881228,0.31428239910252254,0.30984632259018624,0.3154737815486292,0.3202582426043966,0.31290826178399445,0.31272075353599504,0.3096769428349681,0.30766993643575863,0.31777349528494847,0.31004201226205513,0.3134073218611458,0.3096967535158683,0.315776731195059,0.31372739527687515,0.3113812961195028,0.31948909083465354,0.3148639887286915,0.3119130573597086,0.31769129987949285,0.31431811200458787,0.3209743548701935,0.3093354387473486,0.3139969270849107,0.30436501321370785,0.3092304000660158,0.3146871434868071,0.3158506948290449,0.3173997271485628,0.31477924851626904,0.31063823476144653,0.31905953392947994,0.3247125711326901,0.31493352303627237,0.3099344652214633,0.31735232883801945,0.31160829498089837,0.3178802740365629,0.3103583469056162,0.309431079563177,0.3183022424643309,0.3103743987690926,0.30898027067941447,0.31025887538995706,0.31052760930767265,0.310287139018895,0.3103583469056162,0.32067188034380006,0.3151350211935385,0.3138896829181602,0.3223074415947909,0.31976442469496064,0.31242369242522666,0.31598240940141326,0.3190213761282015,0.31025887538995706,0.31414487931718854,0.30901389630085946,0.30860011544512594,0.3079098947650609,0.31351890999457604,0.3136423501757324,0.31185355680357024,0.3164025588963551,0.3202582426043966,0.31316496543457545,0.3106631176641068,0.31025887538995706,0.31272075353599504,0.3161108189754065,0.31170925100229874,0.3079098947650609
0.3142235197283103,0.3107642296578772,0.3057235138338471,0.3249704869024402,0.3093930452021705,0.3087690606164562,0.3229615773866664,0.3185456818154467,0.3205038199559812,0.3173480261505628,0.30929401695292447,0.3166410302686497,0.30672638918527695,0.31232609604997863,0.32139121178470764,0.3200840155895777,0.31638518695153595,0.31542797998484495,0.31344347432808173,0.315661420984406,0.315329577290638,0.31872642862868616,0.3147532934299316,0.31092655589524315,0.3133925703457169,0.31568969498685673,0.3170739200976288,0.3091285061109869,0.32149604255602254,0.32572943774364915,0.31058860662326193,0.3150122183401701,0.3195784133503562,0.31706511205464083,0.31324229104879403,0.31263607661976495,0.3084235877957195,0.3191659972709372,0.3089872421976463,0.31845761305246606,0.3042001066990452,0.32303075164056794,0.31627938448247267,0.3116306551355424,0.31359016390272265,0.3124191066687126,0.31141272859212504,0.31785921471937567,0.317695382340373,0.3212309505866239,0.3119465498711406,0.3227225008661231,0.3106633328845237,0.3111249500513567,0.3128666980382616,0.32059983831108024,0.32043060236089965,0.3162393236881997,0.312312433789297,0.31844359048125265,0.3241768952673986,0.31928463951130637,0.3148290220652362,0.314768401182512,0.31205244498320167,0.31805882166599053,0.3125494154800611,0.3074740913266055,0.32137365146014213,0.3188127128707927,0.3152812566942619,0.31105508338752463,0.31645416912473223,0.3136666274938338,0.3106077059216558,0.32684198427691835,0.3163758433248496,0.3148419099632383,0.3163527029829249,0.32091718952375764,0.3104796951939064,0.3156503085308499,0.3238869727937125,0.31025887538995706,0.318640818669907,0.3159641094439519,0.31906022488187824,0.31358223199664537,0.31186829884516626,0.312996951501092,0.3155776907882695,0.3180615466582323,0.3234112040506543,0.3139408638570641,0.315611485026192,0.3135621491608348,0.3110669835444709,0.3186601473130848,0.31058135946298265,0.31210807892746917
0.3184981270202559,0.308581931977324,0.3131000206716864,0.3260332629660928,0.3124073728241904,0.3092368055604803,0.328291971074331,0.3282843340226751,0.3265675849496495,0.3216727968208361,0.31349314803521094,0.31388526392052124,0.3061096297498037,0.3144025751101545,0.32132683425574055,0.31998215372439326,0.32069811112570185,0.31467255891670515,0.3121223183660784,0.3175972895496479,0.3177154400151434,0.3179887427363686,0.32031312049394983,0.3217254168966683,0.31793259064445034,0.31596201587479017,0.31266492390477796,0.30996413674607626,0.3206921296188504,0.32539397859355396,0.31773515470188485,0.32086561820482407,0.3243345913387042,0.31706511205464083,0.3138111696293105,0.32607260945114225,0.30935170001553464,0.3314256304469445,0.32485063214211674,0.31693013709320333,0.3068113609353055,0.32448255354493183,0.3194223563756994,0.315382059299729,0.31416882618547,0.31276007283777324,0.31193516699332396,0.32171716642145837,0.32164572160086674,0.3200534518386643,0.31857722612589817,0.3228921499968791,0.313648950296957,0.31457341975332137,0.3149503706438624,0.32359076846569323,0.3243809451037967,0.31932692496492326,0.3116714057599272,0.32601232672149577,0.32709285997292625,0.3194150960194192,0.3132648656240108,0.32191254898243066,0.31715593212417165,0.3237262773622019,0.31351705555832304,0.30960729702700246,0.3196383907807327,0.3167477159257313,0.3160791731566439,0.30832236757775283,0.3141994945564551,0.31538202777862806,0.31727869802384095,0.3202581923321824,0.3227268685745991,0.3192353689736737,0.3165244005179415,0.32466924726659996,0.3173963537778149,0.3168371236416339,0.32356814711207144,0.3104350912511728,0.3200867901455274,0.3188121559917038,0.32268607965555074,0.31650241516124733,0.302855179125159,0.3176100247998487,0.31777512542607156,0.32021083654388194,0.3193927232493827,0.31163681796665993,0.3151409505225447,0.31790761779000926,0.3119143903058759,0.3181628412924802,0.31183637578133366,0.31556013299918245
0.321392098632429,0.3123645660733549,0.3234025803273845,0.3205627203449596,0.312582996970726,0.318851718573122,0.3303554300010662,0.3298511821449185,0.3307964494224769,0.32957358452192,0.3181149082050234,0.31220261121170295,0.3063099746710062,0.31246182405626066,0.32408431935357074,0.32944741985703135,0.31991034157824205,0.32044686101384645,0.3154601850337651,0.32050965760675,0.31898505617897005,0.3177831693504356,0.3242176421509626,0.32478995594787435,0.31765685621008394,0.3300550488790951,0.31176096339024534,0.31028602266729016,0.32082053146876915,0.33638283169582167,0.3171236923002481,0.315007871379491,0.3245589822772201,0.3223958303580126,0.318931085217197,0.3210956019928055,0.31306010691368846,0.3339434016291634,0.32784148134054925,0.3266216659011158,0.30970500957193847,0.3306592004931495,0.3212425513950953,0.3218754092259633,0.3184219443352539,0.31554218666879563,0.31014167165628825,0.32409008309553633,0.32131311362225295,0.327327800327824,0.326054625122957,0.3267666971842398,0.3198914643181595,0.31635830143671556,0.31321915371805586,0.32212323944099347,0.3250620563546884,0.31868738811368447,0.3166274475788706,0.3264797542176756,0.32770715395854055,0.3245548562135369,0.32059652705767555,0.3297491082739765,0.3189504477499444,0.32961651334769837,0.3138925956248172,0.3134640109919787,0.32297001357496097,0.3173297135435052,0.31725877708390665,0.318547954541849,0.3140875361653635,0.3177700350323033,0.31615238463626244,0.318814078709165,0.3231859938046674,0.32119136911373936,0.31816332863687513,0.3327119091037991,0.31777762832212364,0.31707083997667,0.3269283392897069,0.3106343121340946,0.31894141720895003,0.3176399006486655,0.32101788347277915,0.31747294512752694,0.30875684670861075,0.31840431629737065,0.321638220112243,0.3181140285184056,0.3210162077435215,0.32172708968469305,0.31525535754829187,0.3245880290778773,0.3119377585090254,0.3200399993142324,0.31213910090411784,0.313956971331364
0.3174706139177101,0.3122668118014213,0.3237345556997276,0.3238606852646843,0.3146398410896306,0.3247548511824553,0.3319718820322213,0.3322326708571171,0.3289737496701753,0.3327644278139255,0.31779599024716737,0.32009862563205094,0.3145190417081962,0.31223298015562795,0.3212309158953931,0.3376390711366884,0.32787238839715677,0.3223384775253019,0.3224132235353459,0.32671926651775274,0.3198636761536345,0.31989539529396827,0.3285647341042983,0.3299371488617777,0.32239420366108507,0.33064463934287197,0.3151927897553492,0.3051841052929422,0.3223662337728565,0.33844608898830336,0.3199876698536857,0.3166866824547932,0.32724130366218346,0.32628861895322747,0.33241850867235756,0.33039263167100447,0.3140504526516248,0.3357194450856203,0.33073876441064576,0.32163753909031784,0.31307254414752966,0.3279289812337434,0.32772420421987325,0.3207979936973253,0.3256674747965169,0.31767993082676493,0.3115647680058882,0.3274295743518442,0.325071869947195,0.32786022688829786,0.32412867952302343,0.32631213575681606,0.3213232266335666,0.3216250354094048,0.30945338820025314,0.3283249797863064,0.33309408795222883,0.3263797022879165,0.3132725463318699,0.3276788952861568,0.3283745755975656,0.3240738798585815,0.3199088411490151,0.33484471199812005,0.31844565496370686,0.33374835969892586,0.31200192380840636,0.31377552993100416,0.322136949720138,0.3203959525132552,0.31514116291165406,0.31748228480061674,0.3127060572856343,0.32175602972825884,0.3201117770186498,0.32472555585997553,0.32291730801261237,0.324780094722241,0.3155212728897321,0.33736501361467347,0.32284701042845315,0.3301702376627756,0.3285175705874194,0.3147017852606212,0.3171180730490272,0.32108258901779596,0.3245310771111485,0.3127216218439065,0.31119306452106166,0.3170081572949752,0.322864463335757,0.3134250359337249,0.31939537567604537,0.3197392171293481,0.3198985479273945,0.32670491715096295,0.31220481529597055,0.3192529885530319,0.3127089028240067,0.3158214445664153
0.3180588216659905,0.3131498121549798,0.3323443271668702,0.3300036730466718,0.3157748413732666,0.3245294551393909,0.3340270719063358,0.3383896893989902,0.3317384793315796,0.3329594158802149,0.31821115928896304,0.32539871149333005,0.3148891029393167,0.31703293951107364,0.318473915857245,0.34009982631519037,0.3268069359125639,0.31685885454989665,0.3270151646341756,0.3337956238607429,0.3195242981863335,0.32883854205648344,0.3281817027875098,0.3287832507781481,0.32256468414246303,0.3327064994102865,0.31748755979249244,0.3138844273458593,0.3256865659118863,0.3386416923713375,0.33276735711261135,0.3168930519799223,0.3370896382843415,0.3264583105817083,0.3336038474169271,0.32944287359409385,0.31634808080274257,0.34078086165278065,0.3305487761268286,0.3230588043247999,0.31460599510840775,0.32836539967256245,0.3311200411954711,0.3187592041479811,0.3236397233602808,0.32024947185749386,0.3085181338860642,0.33644039882073595,0.3261026250694949,0.33127327990395117,0.3268115030200283,0.32874818042442494,0.3269105045062673,0.32729478619164165,0.31805726681528645,0.33052664014152205,0.34072033950296854,0.330883066315339,0.318248109824559,0.3280491920958647,0.33292097133703197,0.3258396331016014,0.31886966562383146,0.32764508633342365,0.3246030133895015,0.3307622501351677,0.3170972610780138,0.32384910192057426,0.3282097458907775,0.3227326874504383,0.3265576113071305,0.3166274395887766,0.3183611780521014,0.32930675499019324,0.32367428534446163,0.33037690779955875,0.3271791919918058,0.31919210203187814,0.31862625223547864,0.33728234353444864,0.3251676074976464,0.3325271017535633,0.32671320829153705,0.3177721809749426,0.322468832811438,0.3233205909311652,0.3224152841143263,0.31486900935442663,0.3122849719045482,0.31730702665873733,0.32393839430426613,0.3130760552434214,0.3190366161845069,0.31997344787330845,0.32186467097245314,0.3222993164580517,0.3130703123107829,0.32561767742279096,0.31473266829874164,0.3165944041698845
0.3188067405385596,0.3150685520213415,0.3303388821935849,0.3319045931775856,0.3172142612621081,0.3311576108371349,0.3293548691307365,0.3421813989629222,0.3341347938254867,0.3381069148376519,0.3120180157793289,0.3247723959460554,0.3178348727483327,0.31780272590980224,0.3215599770898399,0.3423019084914083,0.32707500698995323,0.3186169074186554,0.3348195044251372,0.3329257096220827,0.32072412179850707,0.3310757168348528,0.32849460363788535,0.3302014935060964,0.3257878459292725,0.3320494322004043,0.32259304381601567,0.3171090308562267,0.33669061928209176,0.3399689926907641,0.33753059244248834,0.31489801482527247,0.3332597856050101,0.32901083733710434,0.3302981833802466,0.3349835834181824,0.3165419918337162,0.33690920404460123,0.3425208918478582,0.32063052439370593,0.3191643293680337,0.332205706169003,0.3352577761519975,0.3247444251837414,0.3268761995736079,0.32155494121760847,0.3073449301563386,0.33932539615073254,0.32634220303190026,0.33673760431183525,0.32654742306703866,0.3286715858207829,0.32619623517764385,0.32330096395021024,0.3209995014731161,0.3291699774212561,0.3402474363762955,0.3296607652273199,0.32408076420734716,0.32815612109190506,0.33114771354405725,0.32973978697683204,0.31157560962388464,0.3258743262883814,0.3263358893992439,0.33124120048531497,0.319933978333605,0.32298846461790176,0.3262203200478207,0.3231999535428753,0.3249021622139565,0.32449537598333983,0.3176486066501496,0.3342068016462879,0.3257531953952599,0.33290037619473367,0.32918768908516616,0.3255140416241844,0.3204113848787029,0.3340119257859122,0.32640479552712204,0.3322384130397423,0.3234714094733666,0.31843857255786623,0.3206613137712174,0.328111117257214,0.3193129286420415,0.3169805861965189,0.3184691806024773,0.32273271379496327,0.31976176647113613,0.31979070280849253,0.3192949661353438,0.32320914683282875,0.3219099932708138,0.3248317748748699,0.3147564901304171,0.3259942987638366,0.31855518468138516,0.32305210584901073
0.321290400411691,0.3126983380200021,0.3334834417705493,0.3340286744651081,0.3215084494436945,0.3335502574660577,0.325793675139114,0.346801301778204,0.3336856368056078,0.3464582665962492,0.3155917384484258,0.32816409478911984,0.3197505701160541,0.3232897147494609,0.31934628096801854,0.3353876905122348,0.3231642631585933,0.32499332692007865,0.3318569146492533,0.3324346859908419,0.3249879876229812,0.32984257084711943,0.3268116899487287,0.3338740055344381,0.331872733910413,0.3367316340000007,0.32136905781665487,0.32231872155283164,0.3392653918677077,0.33227471531200103,0.3397340796337266,0.31886047620588714,0.33269552188980794,0.3279524167928224,0.338044765451711,0.3336490031203044,0.3215331623450021,0.3396936780286191,0.342853512639313,0.32348276377345864,0.32275519837776456,0.32809640305894966,0.3359793083491617,0.32897502104110893,0.331282954106812,0.3270665343528091,0.3105523796771695,0.33978718873721886,0.33490449201196726,0.33430331948099995,0.3313758290459661,0.3274973194678517,0.3251534258166598,0.3267463179512756,0.32503651661408434,0.3313136860815187,0.3367796227037612,0.33284974943205897,0.32397870623597524,0.33685117881331184,0.3333755716825425,0.32970308251866404,0.313642747849197,0.32431654920064235,0.3263805772056964,0.3342072422280566,0.3271559797756909,0.3220469129063935,0.3268383334543456,0.32684937971009637,0.3282973595418133,0.33178898935120166,0.3181346569895395,0.3314628764856005,0.32316623920682463,0.3370831326395711,0.33517714827674616,0.321097877581802,0.3205217162956565,0.3329401585985534,0.3338458459511479,0.3295584157946257,0.3216189546042584,0.3187018408886168,0.32327752567037626,0.32935280587995797,0.3208769848606419,0.3125417211467239,0.316236286357249,0.3272964729897647,0.31960369858232085,0.3331134633752738,0.3202688296173213,0.3246962678923863,0.3241830323588206,0.32955791799071116,0.31480773877272494,0.32543036915020296,0.3205952600810601,0.3264180031704543
0.3231601440837142,0.3149853350150178,0.3373819807458605,0.3337424998391253,0.3262363227076195,0.3318675855188174,0.3344339130274318,0.3437017638292515,0.334155941036052,0.3493637115462979,0.31955517694109103,0.3280919279437867,0.32038159735172683,0.32885124820155703,0.3159522840007903,0.3391179040300159,0.3272507817835109,0.32511558966176685,0.32815220636193376,0.33272810390934604,0.32234048421626343,0.32660766837365535,0.3305800970324285,0.3396902087498331,0.3274653327821583,0.33308318844734947,0.3312472805462046,0.3292777089188229,0.34011189045505597,0.3340482050712384,0.33621665980461596,0.32269460180063875,0.3367817972646257,0.32636913315854654,0.33808717753262185,0.329715242521958,0.32189322471582565,0.3405117714714957,0.3430130716557552,0.3296695612487149,0.3273600166707138,0.3221578638638611,0.3359375286985679,0.33860452914461575,0.3307451906791673,0.3275890599664487,0.31418904987610363,0.34115957569628025,0.33674366516534365,0.33745574112570054,0.3324305031118774,0.32630333659027794,0.3290212006408408,0.3324320849220556,0.327238550611939,0.32815910821854133,0.334843834005776,0.3304161900555255,0.3216855277417321,0.33364019094176084,0.33440193289410874,0.3264755775759583,0.3126232486494387,0.3224016519222828,0.3269154450556314,0.33636227128036617,0.33068353335342027,0.3262440407569711,0.3305908705471865,0.32432798811641883,0.33010759027662995,0.3371470307709279,0.3234217955327752,0.3335223701829083,0.3208174947455974,0.3317837954900201,0.33627246208540285,0.3249345287063296,0.3275029323567368,0.32704781873739375,0.33537537105482446,0.3287897028569611,0.3224704244657452,0.32059751179828344,0.322592532819598,0.3319340757545924,0.3244960998951828,0.31913726811514687,0.3169879622153665,0.33448630379068883,0.3299372967626281,0.33428998333377824,0.32320405607800173,0.32577152214467575,0.3222044402205753,0.3318169535021876,0.3174138589476948,0.32519134696783614,0.3206473504067282,0.3310424643786358
